source,activityWallet,txHash,blockNumber,blockTimestampUTC,logIndex,batchIndex,eventType,operator,from,to,tokenId,rawAmount,amountAssuming6Decimals
sample_redeem_receipt,0xd189664C5308903476f9F079820431E4fD7D06F4;0xEd107a85a4585A381E48C7F7Ca4144909e7Dd2E5,3c391b34dea1fc21adf3969cb572c0e60c256652f926bb3050609c68df182eec,88692058,2026-06-18T00:38:02+00:00,1269,1,TransferBatch,0xa1200000d0002264C9a1698e001292D00E1b00af,0xE6aB91a429E75fBb8a871734bD5126705b0Eecf7,0xa1200000d0002264C9a1698e001292D00E1b00af,42929218786041360532688703724922109279260889138815166709480889910338941707084,0,0
sample_redeem_receipt,0xd189664C5308903476f9F079820431E4fD7D06F4;0xEd107a85a4585A381E48C7F7Ca4144909e7Dd2E5,3c391b34dea1fc21adf3969cb572c0e60c256652f926bb3050609c68df182eec,88692058,2026-06-18T00:38:02+00:00,1270,0,TransferSingle,0xa1200000d0002264C9a1698e001292D00E1b00af,0xa1200000d0002264C9a1698e001292D00E1b00af,0x0000000000000000000000000000000000000000,87454787582145370245918768733918745779368258596964798398674915534231998102607,129870128,129.870128
sample_redeem_receipt,0xd189664C5308903476f9F079820431E4fD7D06F4;0xEd107a85a4585A381E48C7F7Ca4144909e7Dd2E5,3c391b34dea1fc21adf3969cb572c0e60c256652f926bb3050609c68df182eec,88692058,2026-06-18T00:38:02+00:00,1279,0,TransferBatch,0xa1200000d0002264C9a1698e001292D00E1b00af,0xE6cABa8578C6C2D53cF31F283601888adC92B27a,0xa1200000d0002264C9a1698e001292D00E1b00af,87454787582145370245918768733918745779368258596964798398674915534231998102607,819090000,819.09
sample_redeem_receipt,0xd189664C5308903476f9F079820431E4fD7D06F4;0xEd107a85a4585A381E48C7F7Ca4144909e7Dd2E5,3c391b34dea1fc21adf3969cb572c0e60c256652f926bb3050609c68df182eec,88692058,2026-06-18T00:38:02+00:00,1279,1,TransferBatch,0xa1200000d0002264C9a1698e001292D00E1b00af,0xE6cABa8578C6C2D53cF31F283601888adC92B27a,0xa1200000d0002264C9a1698e001292D00E1b00af,42929218786041360532688703724922109279260889138815166709480889910338941707084,0,0
sample_redeem_receipt,0xd189664C5308903476f9F079820431E4fD7D06F4;0xEd107a85a4585A381E48C7F7Ca4144909e7Dd2E5,3c391b34dea1fc21adf3969cb572c0e60c256652f926bb3050609c68df182eec,88692058,2026-06-18T00:38:02+00:00,1280,0,TransferSingle,0xa1200000d0002264C9a1698e001292D00E1b00af,0xa1200000d0002264C9a1698e001292D00E1b00af,0x0000000000000000000000000000000000000000,87454787582145370245918768733918745779368258596964798398674915534231998102607,819090000,819.09
sample_redeem_receipt,0xd189664C5308903476f9F079820431E4fD7D06F4;0xEd107a85a4585A381E48C7F7Ca4144909e7Dd2E5,3c391b34dea1fc21adf3969cb572c0e60c256652f926bb3050609c68df182eec,88692058,2026-06-18T00:38:02+00:00,1289,0,TransferBatch,0xa1200000d0002264C9a1698e001292D00E1b00af,0xeC00b501d8c947BB269Fed777FD91fC7A032F53b,0xa1200000d0002264C9a1698e001292D00E1b00af,87454787582145370245918768733918745779368258596964798398674915534231998102607,3050846,3.050846
sample_redeem_receipt,0xd189664C5308903476f9F079820431E4fD7D06F4;0xEd107a85a4585A381E48C7F7Ca4144909e7Dd2E5,3c391b34dea1fc21adf3969cb572c0e60c256652f926bb3050609c68df182eec,88692058,2026-06-18T00:38:02+00:00,1289,1,TransferBatch,0xa1200000d0002264C9a1698e001292D00E1b00af,0xeC00b501d8c947BB269Fed777FD91fC7A032F53b,0xa1200000d0002264C9a1698e001292D00E1b00af,42929218786041360532688703724922109279260889138815166709480889910338941707084,0,0
sample_redeem_receipt,0xd189664C5308903476f9F079820431E4fD7D06F4;0xEd107a85a4585A381E48C7F7Ca4144909e7Dd2E5,3c391b34dea1fc21adf3969cb572c0e60c256652f926bb3050609c68df182eec,88692058,2026-06-18T00:38:02+00:00,1290,0,TransferSingle,0xa1200000d0002264C9a1698e001292D00E1b00af,0xa1200000d0002264C9a1698e001292D00E1b00af,0x0000000000000000000000000000000000000000,87454787582145370245918768733918745779368258596964798398674915534231998102607,3050846,3.050846
sample_redeem_receipt,0xd189664C5308903476f9F079820431E4fD7D06F4;0xEd107a85a4585A381E48C7F7Ca4144909e7Dd2E5,3c391b34dea1fc21adf3969cb572c0e60c256652f926bb3050609c68df182eec,88692058,2026-06-18T00:38:02+00:00,1299,0,TransferBatch,0xa1200000d0002264C9a1698e001292D00E1b00af,0xEd107a85a4585A381E48C7F7Ca4144909e7Dd2E5,0xa1200000d0002264C9a1698e001292D00E1b00af,87454787582145370245918768733918745779368258596964798398674915534231998102607,275000000000,275000
sample_redeem_receipt,0xd189664C5308903476f9F079820431E4fD7D06F4;0xEd107a85a4585A381E48C7F7Ca4144909e7Dd2E5,3c391b34dea1fc21adf3969cb572c0e60c256652f926bb3050609c68df182eec,88692058,2026-06-18T00:38:02+00:00,1299,1,TransferBatch,0xa1200000d0002264C9a1698e001292D00E1b00af,0xEd107a85a4585A381E48C7F7Ca4144909e7Dd2E5,0xa1200000d0002264C9a1698e001292D00E1b00af,42929218786041360532688703724922109279260889138815166709480889910338941707084,0,0
sample_redeem_receipt,0xd189664C5308903476f9F079820431E4fD7D06F4;0xEd107a85a4585A381E48C7F7Ca4144909e7Dd2E5,3c391b34dea1fc21adf3969cb572c0e60c256652f926bb3050609c68df182eec,88692058,2026-06-18T00:38:02+00:00,1300,0,TransferSingle,0xa1200000d0002264C9a1698e001292D00E1b00af,0xa1200000d0002264C9a1698e001292D00E1b00af,0x0000000000000000000000000000000000000000,87454787582145370245918768733918745779368258596964798398674915534231998102607,275000000000,275000
sample_redeem_receipt,0xd189664C5308903476f9F079820431E4fD7D06F4;0xEd107a85a4585A381E48C7F7Ca4144909e7Dd2E5,3c391b34dea1fc21adf3969cb572c0e60c256652f926bb3050609c68df182eec,88692058,2026-06-18T00:38:02+00:00,1309,0,TransferBatch,0xa1200000d0002264C9a1698e001292D00E1b00af,0xed457c7E2e3E28Cf8129502010FCf8ae5B970D29,0xa1200000d0002264C9a1698e001292D00E1b00af,87454787582145370245918768733918745779368258596964798398674915534231998102607,7880000,7.88
sample_redeem_receipt,0xd189664C5308903476f9F079820431E4fD7D06F4;0xEd107a85a4585A381E48C7F7Ca4144909e7Dd2E5,3c391b34dea1fc21adf3969cb572c0e60c256652f926bb3050609c68df182eec,88692058,2026-06-18T00:38:02+00:00,1309,1,TransferBatch,0xa1200000d0002264C9a1698e001292D00E1b00af,0xed457c7E2e3E28Cf8129502010FCf8ae5B970D29,0xa1200000d0002264C9a1698e001292D00E1b00af,42929218786041360532688703724922109279260889138815166709480889910338941707084,0,0
sample_redeem_receipt,0xd189664C5308903476f9F079820431E4fD7D06F4;0xEd107a85a4585A381E48C7F7Ca4144909e7Dd2E5,3c391b34dea1fc21adf3969cb572c0e60c256652f926bb3050609c68df182eec,88692058,2026-06-18T00:38:02+00:00,1310,0,TransferSingle,0xa1200000d0002264C9a1698e001292D00E1b00af,0xa1200000d0002264C9a1698e001292D00E1b00af,0x0000000000000000000000000000000000000000,87454787582145370245918768733918745779368258596964798398674915534231998102607,7880000,7.88
sample_redeem_receipt,0xd189664C5308903476f9F079820431E4fD7D06F4;0xEd107a85a4585A381E48C7F7Ca4144909e7Dd2E5,3c391b34dea1fc21adf3969cb572c0e60c256652f926bb3050609c68df182eec,88692058,2026-06-18T00:38:02+00:00,1319,0,TransferBatch,0xa1200000d0002264C9a1698e001292D00E1b00af,0xF1a373992677F6817C762994c44802B60De5f17b,0xa1200000d0002264C9a1698e001292D00E1b00af,87454787582145370245918768733918745779368258596964798398674915534231998102607,99443415,99.443415
sample_redeem_receipt,0xd189664C5308903476f9F079820431E4fD7D06F4;0xEd107a85a4585A381E48C7F7Ca4144909e7Dd2E5,3c391b34dea1fc21adf3969cb572c0e60c256652f926bb3050609c68df182eec,88692058,2026-06-18T00:38:02+00:00,1319,1,TransferBatch,0xa1200000d0002264C9a1698e001292D00E1b00af,0xF1a373992677F6817C762994c44802B60De5f17b,0xa1200000d0002264C9a1698e001292D00E1b00af,42929218786041360532688703724922109279260889138815166709480889910338941707084,0,0
sample_redeem_receipt,0xd189664C5308903476f9F079820431E4fD7D06F4;0xEd107a85a4585A381E48C7F7Ca4144909e7Dd2E5,3c391b34dea1fc21adf3969cb572c0e60c256652f926bb3050609c68df182eec,88692058,2026-06-18T00:38:02+00:00,1320,0,TransferSingle,0xa1200000d0002264C9a1698e001292D00E1b00af,0xa1200000d0002264C9a1698e001292D00E1b00af,0x0000000000000000000000000000000000000000,87454787582145370245918768733918745779368258596964798398674915534231998102607,99443415,99.443415
sample_redeem_receipt,0xd189664C5308903476f9F079820431E4fD7D06F4;0xEd107a85a4585A381E48C7F7Ca4144909e7Dd2E5,3c391b34dea1fc21adf3969cb572c0e60c256652f926bb3050609c68df182eec,88692058,2026-06-18T00:38:02+00:00,1329,0,TransferBatch,0xa1200000d0002264C9a1698e001292D00E1b00af,0xf32a44B612a60F2b0c0F23c419876ec1C89c06FD,0xa1200000d0002264C9a1698e001292D00E1b00af,87454787582145370245918768733918745779368258596964798398674915534231998102607,3620000,3.62
sample_redeem_receipt,0xd189664C5308903476f9F079820431E4fD7D06F4;0xEd107a85a4585A381E48C7F7Ca4144909e7Dd2E5,3c391b34dea1fc21adf3969cb572c0e60c256652f926bb3050609c68df182eec,88692058,2026-06-18T00:38:02+00:00,1329,1,TransferBatch,0xa1200000d0002264C9a1698e001292D00E1b00af,0xf32a44B612a60F2b0c0F23c419876ec1C89c06FD,0xa1200000d0002264C9a1698e001292D00E1b00af,42929218786041360532688703724922109279260889138815166709480889910338941707084,0,0
sample_redeem_receipt,0xd189664C5308903476f9F079820431E4fD7D06F4;0xEd107a85a4585A381E48C7F7Ca4144909e7Dd2E5,3c391b34dea1fc21adf3969cb572c0e60c256652f926bb3050609c68df182eec,88692058,2026-06-18T00:38:02+00:00,1330,0,TransferSingle,0xa1200000d0002264C9a1698e001292D00E1b00af,0xa1200000d0002264C9a1698e001292D00E1b00af,0x0000000000000000000000000000000000000000,87454787582145370245918768733918745779368258596964798398674915534231998102607,3620000,3.62
sample_redeem_receipt,0xd189664C5308903476f9F079820431E4fD7D06F4;0xEd107a85a4585A381E48C7F7Ca4144909e7Dd2E5,3c391b34dea1fc21adf3969cb572c0e60c256652f926bb3050609c68df182eec,88692058,2026-06-18T00:38:02+00:00,1339,0,TransferBatch,0xa1200000d0002264C9a1698e001292D00E1b00af,0xf7CfF391ea9B7c6D7783a421BE4d929a5Cf8D732,0xa1200000d0002264C9a1698e001292D00E1b00af,87454787582145370245918768733918745779368258596964798398674915534231998102607,530000000,530
sample_redeem_receipt,0xd189664C5308903476f9F079820431E4fD7D06F4;0xEd107a85a4585A381E48C7F7Ca4144909e7Dd2E5,3c391b34dea1fc21adf3969cb572c0e60c256652f926bb3050609c68df182eec,88692058,2026-06-18T00:38:02+00:00,1339,1,TransferBatch,0xa1200000d0002264C9a1698e001292D00E1b00af,0xf7CfF391ea9B7c6D7783a421BE4d929a5Cf8D732,0xa1200000d0002264C9a1698e001292D00E1b00af,42929218786041360532688703724922109279260889138815166709480889910338941707084,0,0
sample_redeem_receipt,0xd189664C5308903476f9F079820431E4fD7D06F4;0xEd107a85a4585A381E48C7F7Ca4144909e7Dd2E5,3c391b34dea1fc21adf3969cb572c0e60c256652f926bb3050609c68df182eec,88692058,2026-06-18T00:38:02+00:00,1340,0,TransferSingle,0xa1200000d0002264C9a1698e001292D00E1b00af,0xa1200000d0002264C9a1698e001292D00E1b00af,0x0000000000000000000000000000000000000000,87454787582145370245918768733918745779368258596964798398674915534231998102607,530000000,530
sample_redeem_receipt,0x44c1DfE43260C94Ed4F1D00dE2e1f80Fb113Ebc1,402b1e869bf632beff1568f63436d3fcb2a43dbb2139d47cb75cdf3fbe556861,88691827,2026-06-18T00:32:16+00:00,6576,0,TransferBatch,0xa1200000d0002264C9a1698e001292D00E1b00af,0x425E0D03366ecb2433e0dDf08A0c63B9622B7993,0xa1200000d0002264C9a1698e001292D00E1b00af,5904694069529905826680225678119990013628860098514322777023141327768111791078,1200000000,1200
sample_redeem_receipt,0x44c1DfE43260C94Ed4F1D00dE2e1f80Fb113Ebc1,402b1e869bf632beff1568f63436d3fcb2a43dbb2139d47cb75cdf3fbe556861,88691827,2026-06-18T00:32:16+00:00,6576,1,TransferBatch,0xa1200000d0002264C9a1698e001292D00E1b00af,0x425E0D03366ecb2433e0dDf08A0c63B9622B7993,0xa1200000d0002264C9a1698e001292D00E1b00af,59855952379545476461266875939089074481171378466995213858930892770855011813551,1,0.000001
sample_redeem_receipt,0x44c1DfE43260C94Ed4F1D00dE2e1f80Fb113Ebc1,402b1e869bf632beff1568f63436d3fcb2a43dbb2139d47cb75cdf3fbe556861,88691827,2026-06-18T00:32:16+00:00,6577,0,TransferSingle,0xa1200000d0002264C9a1698e001292D00E1b00af,0xa1200000d0002264C9a1698e001292D00E1b00af,0x0000000000000000000000000000000000000000,5904694069529905826680225678119990013628860098514322777023141327768111791078,1200000000,1200
sample_redeem_receipt,0x44c1DfE43260C94Ed4F1D00dE2e1f80Fb113Ebc1,402b1e869bf632beff1568f63436d3fcb2a43dbb2139d47cb75cdf3fbe556861,88691827,2026-06-18T00:32:16+00:00,6578,0,TransferSingle,0xa1200000d0002264C9a1698e001292D00E1b00af,0xa1200000d0002264C9a1698e001292D00E1b00af,0x0000000000000000000000000000000000000000,59855952379545476461266875939089074481171378466995213858930892770855011813551,1,0.000001
sample_redeem_receipt,0x44c1DfE43260C94Ed4F1D00dE2e1f80Fb113Ebc1,402b1e869bf632beff1568f63436d3fcb2a43dbb2139d47cb75cdf3fbe556861,88691827,2026-06-18T00:32:16+00:00,6587,0,TransferBatch,0xa1200000d0002264C9a1698e001292D00E1b00af,0x426FebA3d43245Cd58012B38d0860a0D19C8e76b,0xa1200000d0002264C9a1698e001292D00E1b00af,5904694069529905826680225678119990013628860098514322777023141327768111791078,99990537,99.990537
sample_redeem_receipt,0x44c1DfE43260C94Ed4F1D00dE2e1f80Fb113Ebc1,402b1e869bf632beff1568f63436d3fcb2a43dbb2139d47cb75cdf3fbe556861,88691827,2026-06-18T00:32:16+00:00,6587,1,TransferBatch,0xa1200000d0002264C9a1698e001292D00E1b00af,0x426FebA3d43245Cd58012B38d0860a0D19C8e76b,0xa1200000d0002264C9a1698e001292D00E1b00af,59855952379545476461266875939089074481171378466995213858930892770855011813551,0,0
sample_redeem_receipt,0x44c1DfE43260C94Ed4F1D00dE2e1f80Fb113Ebc1,402b1e869bf632beff1568f63436d3fcb2a43dbb2139d47cb75cdf3fbe556861,88691827,2026-06-18T00:32:16+00:00,6588,0,TransferSingle,0xa1200000d0002264C9a1698e001292D00E1b00af,0xa1200000d0002264C9a1698e001292D00E1b00af,0x0000000000000000000000000000000000000000,5904694069529905826680225678119990013628860098514322777023141327768111791078,99990537,99.990537
sample_redeem_receipt,0x44c1DfE43260C94Ed4F1D00dE2e1f80Fb113Ebc1,402b1e869bf632beff1568f63436d3fcb2a43dbb2139d47cb75cdf3fbe556861,88691827,2026-06-18T00:32:16+00:00,6597,0,TransferBatch,0xa1200000d0002264C9a1698e001292D00E1b00af,0x43372356634781eEA88d61BbDd7824cdcE958882,0xa1200000d0002264C9a1698e001292D00E1b00af,5904694069529905826680225678119990013628860098514322777023141327768111791078,230512847876,230512.847876
sample_redeem_receipt,0x44c1DfE43260C94Ed4F1D00dE2e1f80Fb113Ebc1,402b1e869bf632beff1568f63436d3fcb2a43dbb2139d47cb75cdf3fbe556861,88691827,2026-06-18T00:32:16+00:00,6597,1,TransferBatch,0xa1200000d0002264C9a1698e001292D00E1b00af,0x43372356634781eEA88d61BbDd7824cdcE958882,0xa1200000d0002264C9a1698e001292D00E1b00af,59855952379545476461266875939089074481171378466995213858930892770855011813551,0,0
sample_redeem_receipt,0x44c1DfE43260C94Ed4F1D00dE2e1f80Fb113Ebc1,402b1e869bf632beff1568f63436d3fcb2a43dbb2139d47cb75cdf3fbe556861,88691827,2026-06-18T00:32:16+00:00,6598,0,TransferSingle,0xa1200000d0002264C9a1698e001292D00E1b00af,0xa1200000d0002264C9a1698e001292D00E1b00af,0x0000000000000000000000000000000000000000,5904694069529905826680225678119990013628860098514322777023141327768111791078,230512847876,230512.847876
sample_redeem_receipt,0x44c1DfE43260C94Ed4F1D00dE2e1f80Fb113Ebc1,402b1e869bf632beff1568f63436d3fcb2a43dbb2139d47cb75cdf3fbe556861,88691827,2026-06-18T00:32:16+00:00,6607,0,TransferBatch,0xa1200000d0002264C9a1698e001292D00E1b00af,0x436B330cE8C1E3C5718b5D4F0C6660f4f9a61001,0xa1200000d0002264C9a1698e001292D00E1b00af,5904694069529905826680225678119990013628860098514322777023141327768111791078,1153060,1.15306
sample_redeem_receipt,0x44c1DfE43260C94Ed4F1D00dE2e1f80Fb113Ebc1,402b1e869bf632beff1568f63436d3fcb2a43dbb2139d47cb75cdf3fbe556861,88691827,2026-06-18T00:32:16+00:00,6607,1,TransferBatch,0xa1200000d0002264C9a1698e001292D00E1b00af,0x436B330cE8C1E3C5718b5D4F0C6660f4f9a61001,0xa1200000d0002264C9a1698e001292D00E1b00af,59855952379545476461266875939089074481171378466995213858930892770855011813551,0,0
sample_redeem_receipt,0x44c1DfE43260C94Ed4F1D00dE2e1f80Fb113Ebc1,402b1e869bf632beff1568f63436d3fcb2a43dbb2139d47cb75cdf3fbe556861,88691827,2026-06-18T00:32:16+00:00,6608,0,TransferSingle,0xa1200000d0002264C9a1698e001292D00E1b00af,0xa1200000d0002264C9a1698e001292D00E1b00af,0x0000000000000000000000000000000000000000,5904694069529905826680225678119990013628860098514322777023141327768111791078,1153060,1.15306
sample_redeem_receipt,0x44c1DfE43260C94Ed4F1D00dE2e1f80Fb113Ebc1,402b1e869bf632beff1568f63436d3fcb2a43dbb2139d47cb75cdf3fbe556861,88691827,2026-06-18T00:32:16+00:00,6617,0,TransferBatch,0xa1200000d0002264C9a1698e001292D00E1b00af,0x43ba7b65A5EEd1f206A3aBcd01fCAAc77C476aA7,0xa1200000d0002264C9a1698e001292D00E1b00af,5904694069529905826680225678119990013628860098514322777023141327768111791078,5000000,5
sample_redeem_receipt,0x44c1DfE43260C94Ed4F1D00dE2e1f80Fb113Ebc1,402b1e869bf632beff1568f63436d3fcb2a43dbb2139d47cb75cdf3fbe556861,88691827,2026-06-18T00:32:16+00:00,6617,1,TransferBatch,0xa1200000d0002264C9a1698e001292D00E1b00af,0x43ba7b65A5EEd1f206A3aBcd01fCAAc77C476aA7,0xa1200000d0002264C9a1698e001292D00E1b00af,59855952379545476461266875939089074481171378466995213858930892770855011813551,0,0
sample_redeem_receipt,0x44c1DfE43260C94Ed4F1D00dE2e1f80Fb113Ebc1,402b1e869bf632beff1568f63436d3fcb2a43dbb2139d47cb75cdf3fbe556861,88691827,2026-06-18T00:32:16+00:00,6618,0,TransferSingle,0xa1200000d0002264C9a1698e001292D00E1b00af,0xa1200000d0002264C9a1698e001292D00E1b00af,0x0000000000000000000000000000000000000000,5904694069529905826680225678119990013628860098514322777023141327768111791078,5000000,5
sample_redeem_receipt,0x44c1DfE43260C94Ed4F1D00dE2e1f80Fb113Ebc1,402b1e869bf632beff1568f63436d3fcb2a43dbb2139d47cb75cdf3fbe556861,88691827,2026-06-18T00:32:16+00:00,6627,0,TransferBatch,0xa1200000d0002264C9a1698e001292D00E1b00af,0x43d10AbbeEd537bb28895FB5c753f89c884431dC,0xa1200000d0002264C9a1698e001292D00E1b00af,5904694069529905826680225678119990013628860098514322777023141327768111791078,3137253,3.137253
sample_redeem_receipt,0x44c1DfE43260C94Ed4F1D00dE2e1f80Fb113Ebc1,402b1e869bf632beff1568f63436d3fcb2a43dbb2139d47cb75cdf3fbe556861,88691827,2026-06-18T00:32:16+00:00,6627,1,TransferBatch,0xa1200000d0002264C9a1698e001292D00E1b00af,0x43d10AbbeEd537bb28895FB5c753f89c884431dC,0xa1200000d0002264C9a1698e001292D00E1b00af,59855952379545476461266875939089074481171378466995213858930892770855011813551,0,0
sample_redeem_receipt,0x44c1DfE43260C94Ed4F1D00dE2e1f80Fb113Ebc1,402b1e869bf632beff1568f63436d3fcb2a43dbb2139d47cb75cdf3fbe556861,88691827,2026-06-18T00:32:16+00:00,6628,0,TransferSingle,0xa1200000d0002264C9a1698e001292D00E1b00af,0xa1200000d0002264C9a1698e001292D00E1b00af,0x0000000000000000000000000000000000000000,5904694069529905826680225678119990013628860098514322777023141327768111791078,3137253,3.137253
sample_redeem_receipt,0x44c1DfE43260C94Ed4F1D00dE2e1f80Fb113Ebc1,402b1e869bf632beff1568f63436d3fcb2a43dbb2139d47cb75cdf3fbe556861,88691827,2026-06-18T00:32:16+00:00,6637,0,TransferBatch,0xa1200000d0002264C9a1698e001292D00E1b00af,0x43e98F912Cd6DDadAAD88D3297E78C0648E688e5,0xa1200000d0002264C9a1698e001292D00E1b00af,5904694069529905826680225678119990013628860098514322777023141327768111791078,2999990000,2999.99
sample_redeem_receipt,0x44c1DfE43260C94Ed4F1D00dE2e1f80Fb113Ebc1,402b1e869bf632beff1568f63436d3fcb2a43dbb2139d47cb75cdf3fbe556861,88691827,2026-06-18T00:32:16+00:00,6637,1,TransferBatch,0xa1200000d0002264C9a1698e001292D00E1b00af,0x43e98F912Cd6DDadAAD88D3297E78C0648E688e5,0xa1200000d0002264C9a1698e001292D00E1b00af,59855952379545476461266875939089074481171378466995213858930892770855011813551,9042,0.009042
sample_redeem_receipt,0x44c1DfE43260C94Ed4F1D00dE2e1f80Fb113Ebc1,402b1e869bf632beff1568f63436d3fcb2a43dbb2139d47cb75cdf3fbe556861,88691827,2026-06-18T00:32:16+00:00,6638,0,TransferSingle,0xa1200000d0002264C9a1698e001292D00E1b00af,0xa1200000d0002264C9a1698e001292D00E1b00af,0x0000000000000000000000000000000000000000,5904694069529905826680225678119990013628860098514322777023141327768111791078,2999990000,2999.99
sample_redeem_receipt,0x44c1DfE43260C94Ed4F1D00dE2e1f80Fb113Ebc1,402b1e869bf632beff1568f63436d3fcb2a43dbb2139d47cb75cdf3fbe556861,88691827,2026-06-18T00:32:16+00:00,6639,0,TransferSingle,0xa1200000d0002264C9a1698e001292D00E1b00af,0xa1200000d0002264C9a1698e001292D00E1b00af,0x0000000000000000000000000000000000000000,59855952379545476461266875939089074481171378466995213858930892770855011813551,9042,0.009042
sample_redeem_receipt,0x44c1DfE43260C94Ed4F1D00dE2e1f80Fb113Ebc1,402b1e869bf632beff1568f63436d3fcb2a43dbb2139d47cb75cdf3fbe556861,88691827,2026-06-18T00:32:16+00:00,6648,0,TransferBatch,0xa1200000d0002264C9a1698e001292D00E1b00af,0x4478D7BD8a295691Ac84f60a5EC2b47e122102A4,0xa1200000d0002264C9a1698e001292D00E1b00af,5904694069529905826680225678119990013628860098514322777023141327768111791078,75000008834,75000.008834
sample_redeem_receipt,0x44c1DfE43260C94Ed4F1D00dE2e1f80Fb113Ebc1,402b1e869bf632beff1568f63436d3fcb2a43dbb2139d47cb75cdf3fbe556861,88691827,2026-06-18T00:32:16+00:00,6648,1,TransferBatch,0xa1200000d0002264C9a1698e001292D00E1b00af,0x4478D7BD8a295691Ac84f60a5EC2b47e122102A4,0xa1200000d0002264C9a1698e001292D00E1b00af,59855952379545476461266875939089074481171378466995213858930892770855011813551,0,0
sample_redeem_receipt,0x44c1DfE43260C94Ed4F1D00dE2e1f80Fb113Ebc1,402b1e869bf632beff1568f63436d3fcb2a43dbb2139d47cb75cdf3fbe556861,88691827,2026-06-18T00:32:16+00:00,6649,0,TransferSingle,0xa1200000d0002264C9a1698e001292D00E1b00af,0xa1200000d0002264C9a1698e001292D00E1b00af,0x0000000000000000000000000000000000000000,5904694069529905826680225678119990013628860098514322777023141327768111791078,75000008834,75000.008834
sample_redeem_receipt,0x44c1DfE43260C94Ed4F1D00dE2e1f80Fb113Ebc1,402b1e869bf632beff1568f63436d3fcb2a43dbb2139d47cb75cdf3fbe556861,88691827,2026-06-18T00:32:16+00:00,6658,0,TransferBatch,0xa1200000d0002264C9a1698e001292D00E1b00af,0x448861155279dBF833d041b963e3aC854599e319,0xa1200000d0002264C9a1698e001292D00E1b00af,5904694069529905826680225678119990013628860098514322777023141327768111791078,225010115738,225010.115738
sample_redeem_receipt,0x44c1DfE43260C94Ed4F1D00dE2e1f80Fb113Ebc1,402b1e869bf632beff1568f63436d3fcb2a43dbb2139d47cb75cdf3fbe556861,88691827,2026-06-18T00:32:16+00:00,6658,1,TransferBatch,0xa1200000d0002264C9a1698e001292D00E1b00af,0x448861155279dBF833d041b963e3aC854599e319,0xa1200000d0002264C9a1698e001292D00E1b00af,59855952379545476461266875939089074481171378466995213858930892770855011813551,0,0
sample_redeem_receipt,0x44c1DfE43260C94Ed4F1D00dE2e1f80Fb113Ebc1,402b1e869bf632beff1568f63436d3fcb2a43dbb2139d47cb75cdf3fbe556861,88691827,2026-06-18T00:32:16+00:00,6659,0,TransferSingle,0xa1200000d0002264C9a1698e001292D00E1b00af,0xa1200000d0002264C9a1698e001292D00E1b00af,0x0000000000000000000000000000000000000000,5904694069529905826680225678119990013628860098514322777023141327768111791078,225010115738,225010.115738
sample_redeem_receipt,0x44c1DfE43260C94Ed4F1D00dE2e1f80Fb113Ebc1,402b1e869bf632beff1568f63436d3fcb2a43dbb2139d47cb75cdf3fbe556861,88691827,2026-06-18T00:32:16+00:00,6668,0,TransferBatch,0xa1200000d0002264C9a1698e001292D00E1b00af,0x44A1159b925C145E70F746BB3F0F58380553bD21,0xa1200000d0002264C9a1698e001292D00E1b00af,5904694069529905826680225678119990013628860098514322777023141327768111791078,51199468645,51199.468645
sample_redeem_receipt,0x44c1DfE43260C94Ed4F1D00dE2e1f80Fb113Ebc1,402b1e869bf632beff1568f63436d3fcb2a43dbb2139d47cb75cdf3fbe556861,88691827,2026-06-18T00:32:16+00:00,6668,1,TransferBatch,0xa1200000d0002264C9a1698e001292D00E1b00af,0x44A1159b925C145E70F746BB3F0F58380553bD21,0xa1200000d0002264C9a1698e001292D00E1b00af,59855952379545476461266875939089074481171378466995213858930892770855011813551,0,0
sample_redeem_receipt,0x44c1DfE43260C94Ed4F1D00dE2e1f80Fb113Ebc1,402b1e869bf632beff1568f63436d3fcb2a43dbb2139d47cb75cdf3fbe556861,88691827,2026-06-18T00:32:16+00:00,6669,0,TransferSingle,0xa1200000d0002264C9a1698e001292D00E1b00af,0xa1200000d0002264C9a1698e001292D00E1b00af,0x0000000000000000000000000000000000000000,5904694069529905826680225678119990013628860098514322777023141327768111791078,51199468645,51199.468645
sample_redeem_receipt,0x44c1DfE43260C94Ed4F1D00dE2e1f80Fb113Ebc1,402b1e869bf632beff1568f63436d3fcb2a43dbb2139d47cb75cdf3fbe556861,88691827,2026-06-18T00:32:16+00:00,6678,0,TransferBatch,0xa1200000d0002264C9a1698e001292D00E1b00af,0x44c1DfE43260C94Ed4F1D00dE2e1f80Fb113Ebc1,0xa1200000d0002264C9a1698e001292D00E1b00af,5904694069529905826680225678119990013628860098514322777023141327768111791078,385741613626,385741.613626
sample_redeem_receipt,0x44c1DfE43260C94Ed4F1D00dE2e1f80Fb113Ebc1,402b1e869bf632beff1568f63436d3fcb2a43dbb2139d47cb75cdf3fbe556861,88691827,2026-06-18T00:32:16+00:00,6678,1,TransferBatch,0xa1200000d0002264C9a1698e001292D00E1b00af,0x44c1DfE43260C94Ed4F1D00dE2e1f80Fb113Ebc1,0xa1200000d0002264C9a1698e001292D00E1b00af,59855952379545476461266875939089074481171378466995213858930892770855011813551,291126,0.291126
