wallet,sources,sourceFiles,sourceColumns
0xb0ef8a3f9a8160152828a76cc24eea184aacc501,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xb21be96dc75717272402ef97a5cc144544263e3c,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventCaller; workbookDelegate
0xb238a91ee698b7ab265b6a99fc7347ec8356221e,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xb254d24b418eb429628e2eca9f390b8b69c5ee4f,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xb2e06ace9893458a23b05ad396be3ad3fced936a,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xb2f9dfd23bfe670d64b0e4b5aceaeb7d5433b146,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xb32da0aeafefb28e2bfba79c003cd381993e79b5,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xb397dee549e3fdf24c82b72707cb6fcd849d214f,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventCaller; workbookDelegate
0xb483d5718da4ac6f2aa39dc933f2043c5a3a0880,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xb528a976ca7d476602f8040c3d1a49e5145a5039,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xb6987e4a9b5f238bf627ff2aa511f0c0da50976a,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xb6a8461bf89e38e0dc049adf957a55f48d6e919f,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xb6e74e6fd559f9207679d128dddbb35b9042a166,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventCaller; workbookDelegate
0xb731ccc5f62e99ea25220bfd73c3867bb5205790,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventVoter; workbookStaker
0xb7351893b4108a62cd765cdaa8ed6e8544e9bbf2,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventCaller; workbookDelegate
0xb73812cce6f5cb7ada40a134b4b16aefbdbb9472,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventCaller; eventVoter; workbookStaker
0xb7c32e88b7643dcef621c123836eff0fb5f41d43,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xb883a22a0fa91439c4ca14d726fc571745108c7d,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xb8a47d387beb9ec7fd4baaec05396e9677cea13b,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xb939edfcee10bfb12dd13603be79862cf94e9c42,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xba17aaa8ed37ad40567a3f62fb49a41dccf392b4,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xba38f6073ca6434b91e9969d66d2a17d6075f74d,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xba43c977413b9b9438d340103bf62f82aae69eda,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xbacd00c9080a82ded56f504ee8810af732b0ab35,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xbad26fe5458e6219cec3e40272760e275e835296,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xbad3c62ad79b733f0a6539b2b02e55b0a6900900,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xbb4d7631ef55f069f28b5441c500f035deaed388,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xbbddb23272a9c5dad40d4a8bc6cf49e3eaf3c26a,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xbd0477e08d82d35a855ff19644a88a9213d8fbb0,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xbd315ebf29e9d7c155a2ad7d5c1c8845f29af9e0,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xbd81954a4ebce3a843feb3fc6ebf439cf1c6006d,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xbd82a793eea1adf0a52f8edfa74155f71bd2396e,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xbdd0da8679a1883f792f33a1292d8a19fed0a6e9,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xbe74297ff19030f104ce1d538709f43b30eca70e,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xbeae9360957c3af4977972260bbb4539762ff5c0,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xbec3396836c22ed69945d4951ca3fe7c2f520ff4,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventVoter; workbookStaker
0xbf01a875a5b4dd144ba848da805e79e9e7395ee9,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xbfddb940e8fc30604ab066d2dee13fcfa91bc219,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xc02147dee42356b7a4edbb1c35ac4ffa95f61fa8,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xc0307bd41fa72c331900c55eccedf40328c9749e,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xc03808e0af01563a739e408268d5517dd7d710f3,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventCaller; workbookDelegate
0xc06562bb6f77bacccc0cf7a6a8ced62579d10fca,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xc115ba2350a57cadcb6dc1848322d3b251ec9138,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xc1265aa3d6f6c8315756bc46305f29c0f7a4832c,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xc12fa1c74c5d97c8eae9c16ab9df28837d9d39ee,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventVoter; workbookStaker
0xc1a76c54670b7fb1c1cbafeebb7581ead5eceaf3,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xc21ddd0c67c26a4fcd1fb2d0600c9d0affb60097,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xc21ea96be762bb55041529af6e386e7c53b80215,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xc26345e2465bf00be68a735ca59acd4ff3e16c0a,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xc2780797a62a229736743a8fd26ababa7358788c,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xc294089cb84fea08126227c7626ee9408fd84798,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xc2f7fdc1a0c56eafc460caf2d00c45e630d1aef9,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xc3cd1d612bbf9fbf80da5a9bff0b0470cb46816c,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xc4086b708cd3a50880b7069add1a1a80000f4675,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xc40f1dd81252612a8f3447988cef8a3e51cf0987,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xc41a7e1f63b35d7b96732ddc5a525807fc8ad7d5,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xc43d777c9d3bdd23741b611eb17013fbd7aaf63a,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xc4582f4fdf283df30eb17535a244c5763372ba30,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xc4819c9d851da3c40ec3a5cd1e1772c84dcd52ee,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xc4eaee3cdd1e20a75209250dc8c67a6d180262c5,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xc4fbfd8c2bf090568f8eb207123364a3f0352bfd,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xc514ee0ec7d8cd86d32b60cbbe753f115959ed00,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventVoter; workbookStaker
0xc636da66cfa5c363c4785835069dcaf85ab91feb,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventCaller; workbookDelegate
0xc6587b11a2209e46dfe3928b31c5514a8e33b784,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xc68b7bdd22c1d464bb4afcdac2aca85fe176b030,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xc6dd722558dbfbd8fa780efcbe819ed8c6604b9f,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xc70b6162e112e411986948a24b1bc259068fd2f2,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xc70c39357d8efd198c9d25140478960db8b18535,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xc757850237e266d3b08d16b8455777a88590ccfc,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xc77bc7c12cff77cd80de2d3377ce22aec3a6a526,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xc78d45a110d2a8b0f9682d4f5d6ceedf432787eb,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xc798197ae9aff808af4406320f31d822ae788aab,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xc7d02944a76b9f83b199e9090ecc92c82d241f8a,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xc7d281f560b1f322082427b96ac0e4895434fceb,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xc825322f1697fbf3bff1a20c543fc1179ab1ad3f,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xc84028b40686d1bbcaaa4f0b966d300ed85cc9b2,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xc8613f8fef9985b231755d7259104cb768af9f3b,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xc8ab97a9089a9ff7e6ef0688e6e591a066946418,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xc8b4a7c47acf784bc1143c8bb8bdcf7bafe919fe,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xc91e6989491c792b3c98355f5d8f08a4b0d9ab09,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xc97a4198bd5cc9c554b77fc6eabf91b71813168e,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xc9c7a6ff14924d00e0f6a2e531394f634b6a23c2,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xc9db6c957b2ba169608907443f3991b8d01b2ad3,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xc9e8233c2c5476cda4f96595bbb3a9d117168df5,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventVoter; workbookStaker
0xca6e53a606d825d2312a86c1a5dcc4c1e6eb73e8,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xca939b308e611a3211c5d3690cd624602350c4d7,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xcab1a13e4657cab32161444e55d2fe803ea67dfa,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xcb14f61711d913773f4b982af340fa7eae175358,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xcb39f69efc6b293aa8b72d3164fafffe78986dda,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xcb59ea1babf3b26ea50088057e427ab0ed8f0a22,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xcbadceafb24c0a5f1d2ec848fe8523361a17c86e,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xccc42be574a1d9eb31cb7ce29f03b3530bd377ca,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xcd16c08f73cd87558304ce2209fca69ac5885e69,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventVoter; workbookStaker
0xcd33bf06b0931d91899f9e7914e6d1e57b83cf51,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xcd7c7a3e9a53d2e58c327c6b13936d8865fd6e59,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xcd9607c4a676b7815f10bb8bc25355414e47cbdc,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xcdb1f1ef8213c06911e4ba6a884176c5571e276c,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xcdbc69eb662396d5a1877b7fe5063c2cb898f38b,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xce1ee0c8de79ed12902869b67afcddb5456f851f,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xce50d0b41fa9a61cb71bcc967cced83f074f1e2d,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xce5bec63b40392845a9a504915f607c8e03a047a,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xcf2e28e5e57461254b8b254ae6d03c89d19bf743,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventCaller; workbookDelegate
0xd0394bd0de8d901c3fde039a86bf08e6aa4a2532,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xd0a530121747b005af6bed69426092cb525713d5,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventCaller; workbookDelegate
0xd0db79306c38e8ce1969ce80dde58fa67a67b117,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xd0e21b00c14144ee50c1a5daed508315eac2900b,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xd189664c5308903476f9f079820431e4fd7d06f4,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xd1c769317bd15de7768a70d0214cf0bbcc531d2b,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xd245304a12ba711de764a45cd0912aee5ad52318,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xd245cacfb253da22550517be815ac4e0f5921b15,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xd2494ceb6dad8cf772e550b2bd327c4fbe3210da,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xd25b8718f61fb64a754356ad8cf16b5579f59f3d,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xd2818af38ecf10a546758d077f95941d1112d750,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xd2a78bb82389d30075144d17e782964918999f7f,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventVoter; workbookStaker
0xd2b850de39bf48ce50b6b6b3bdaa8951e6887223,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xd3f7bfeaa8c1b65feb428d7988d49bbbfa17b781,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xd44c919a655a007bcee15777c76b00cd3d8828c5,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xd48010de315e10d071853b1466f0c273e766fa07,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventCaller; workbookDelegate
0xd49d7b8c89a7ac72b0d6e84f0690e423637fc12b,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xd4d162d4993de762cd253ba4ac881f883f7a086e,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xd4e8d48486808c84515a22d2d9e2ef096f26baac,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xd52b8dcb4b812c4056faf41164a6f6c73f4c5c72,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xd5b6e187d28acecf1e82b21ecc9161d667c08781,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xd5ccdf772f795547e299de57f47966e24de8dea4,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xd61e22734b257afc0710f6b530a0abc244eac34f,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xd6579403575cdccde602476047ea0bc220b04d75,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xd67092c26663a6c98d3bd191c1c235379a739ff5,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xd6c7b1d0cdc3e524d38f8d1cd77b71e6a7be519b,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xd6ddc6559313bcc819f1df1b3647f3930da998ee,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xd7617c7e532a3416a9a0ed9acd2fef1e4f1f75ad,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xd837a0de2c7298045b8a1ecceb367ecd0f0b2af7,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xd8d5289c35124b5353f5a10a28b8cc29aec38935,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xd8d5468ec132315e4209592bdc08987dc8b9c676,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xd9ba1e6dabf3c358282b19a69637744e3ed24c47,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xda37b0bea39e8af1cc9f7c99dac60f9a9c568940,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xda39194d075955d34aea74e557470ae6e44eb4aa,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xda4911a6ca2ac8ceea15b85f169220fc6141c716,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xda9126becc96be3598ddd05c4fc06f4093759ffd,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xdac5733db35e954c2bdc10cec0039c30ef014c4d,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xdb2808ed6cf0b8b9686222689cf4f6e88e42b80a,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventVoter; workbookStaker
0xdb7182c004755d4ffb180ccb48414fa23a914a20,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xdbb80e4364667c56ad5d7675b83759e5c0a9f7de,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xdbc45db6ba0618e6182109854e8d19a77b4f4347,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xdc001bb6b2e0425f5f19dc74ea5b222c396f2649,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xdc8d1c10dae2e945f096633924c238059c91351e,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xdd0a22a520624502c92c8b5138ad70669ca2c642,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xdd2cb8c9b8fccdc366ae60f4fe1c99813ec0d18e,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventCaller; workbookDelegate
0xdd572169e741c72227589c5cb56b9ddd638d694d,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xdd91ee2aeacaa4b14c90519569e9136aa5fae3ac,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xde7be6d489bce070a959e0cb813128ae659b5f4b,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xde8e310a7262bdf971754737017c0e6ad962d8e9,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xdf17f4a8dd01a4cfa6fc3da323a2baee5f8697d1,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xdf7c6255fbc7ddc7eeac9ff33646b904cc0c1a97,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xe142dfa8d6a752163e3ec2d52370d6ccfd6d4dcb,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xe162abe935e95d1ddb485b747bbb7d639cd81301,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xe21d747c51ef4675890c4cb407c9663f2805c468,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xe25b9180f5687aa85bd94ee309bb72a464320f1b,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xe348855eba9f8b179fe379dbb6f776e40f46484c,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventVoter; workbookStaker
0xe36b79317a75b08384c33d21197c7e3273886873,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventCaller; workbookDelegate
0xe3f0a0e9f6ddaa9ab041999dee170e874c406c6b,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xe42088fe251e3173e680f4b4a7f3942e5b8b021a,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventVoter; workbookStaker
0xe499d0ed633da800ec8b2282a483c4a93188e36b,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xe53207e4032390de35514597cdcd64e93e33a08b,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xe61b95af3ef53de99cf3c1916d4af3b568904f3f,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xe6643d4bc9ef9a7b4a1d52a5d6b7df97daf6431e,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventVoter; workbookStaker
0xe6940b14e6652d9f2c6b774e3eb4b35ceeee7e7c,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xe6e53d1135e87edd8d404ed52b3e937983cb8e81,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xe74995389bfc1c24ca656e6c2502c1fca757f771,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xe79d4a9f19e36f12024b1de884c6408faef96a40,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xe8278d22bef444ede84505b7c0ec4e4001305209,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xe855d15e21c32ca08fb98f23c98360ed9bd238f0,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xe90fe094286107ab146138930fb878869702131e,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xe9354d07f8dade79f8fd9c0b64c15d98d2423991,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xe96d26ca077a331e126f7f66917c00373945a747,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xe9b7df60a820bfe2ca9aababc49a03e74803ebe9,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xe9c7fdce5c440eccc58efb7d844477c258025653,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xea60bedab3cd94841f1937fb72ec207568e383f5,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xea85ab56e7e65b065076e7a26e9792f3572812dd,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xea8ee311382139d952087a669252252625663de0,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xeab7b0a830a1755f1296fee950b3080e3529b389,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xead6e4fce39452a0534333028cb4bcaff7dce0d6,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xeae1c93c8ba5ded36a6be65043c3d62b3ed665ec,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xeaf0f2eab859d1036ec14f8c4a1a7da8e4ef6aff,"UMA validation wallets, direct comparison only",uma_vote_validation.csv,eventVoter; workbookStaker
0xeb095cb8ffd3f2e1196205acdf33bd3cb695bd5d,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xebb0c7663dd57f5b05ad5dea26a2cd32a0798363,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
0xebb7d9e2359e152e27f367a291ea2ac5b7df4736,"Cross-market YES buyers, including future-market-only buyers",04_cross_market_wallet_summary.csv,proxyWallet
